,Tweets,Dates,Tweet without StopWords,Subjectivity,Polarity,Label
639, President Trump said Sunday he was reversing an administration directive to vaccinate top government officials against…,12/14/2020,president trump said sunday reversing administration directive vaccinate top government officials against…,0.5,0.5,Positive
640, President Trump said Sunday he was reversing an administration directive to vaccinate top government officials against…,12/14/2020,president trump said sunday reversing administration directive vaccinate top government officials against…,0.5,0.5,Positive
641, President Trump said Sunday he was reversing an administration directive to vaccinate top government officials against…,12/14/2020,president trump said sunday reversing administration directive vaccinate top government officials against…,0.5,0.5,Positive
642, President Trump said Sunday he was reversing an administration directive to vaccinate top government officials against…,12/14/2020,president trump said sunday reversing administration directive vaccinate top government officials against…,0.5,0.5,Positive
643," Effectiveness
1. Pfizer &amp; NBioTech 94 %
2. Moderna 94.5%
3. Oxford 90%
4. Indian Recovery rate 93.6% 
    ( and increasing da…",12/14/2020,effectiveness 1. pfizer &amp; nbiotech 94 % 2. moderna 94.5% 3. oxford 90% 4. indian recovery rate 93.6% ( increasing da…,0,0,Neutral
644,"_s   
Have you seen what Drosten said about PCR during the MERS outbreak? He knew PCR tests were u…",12/14/2020,_s seen drosten said pcr mers outbreak? knew pcr tests u…,0,0,Neutral
645, President Trump said Sunday he was reversing an administration directive to vaccinate top government officials against…,12/14/2020,president trump said sunday reversing administration directive vaccinate top government officials against…,0.5,0.5,Positive
646, President Trump said Sunday he was reversing an administration directive to vaccinate top government officials against…,12/14/2020,president trump said sunday reversing administration directive vaccinate top government officials against…,0.5,0.5,Positive
647, President Trump said Sunday he was reversing an administration directive to vaccinate top government officials against…,12/14/2020,president trump said sunday reversing administration directive vaccinate top government officials against…,0.5,0.5,Positive
648, President Trump said Sunday he was reversing an administration directive to vaccinate top government officials against…,12/14/2020,president trump said sunday reversing administration directive vaccinate top government officials against…,0.5,0.5,Positive
649,President Trump said Sunday he was reversing an administration directive to vaccinate top government officials agai… ,12/14/2020,president trump said sunday reversing administration directive vaccinate top government officials agai…,0.5,0.5,Positive
650, Calling all researchers looking for tips &amp; advice on how to engage in conversations about COVID19 vaccines with the publi…,12/14/2020,calling researchers looking tips &amp; advice engage conversations covid19 vaccines publi…,0,0,Neutral
651, Calling all researchers looking for tips &amp; advice on how to engage in conversations about COVID19 vaccines with the publi…,12/14/2020,calling researchers looking tips &amp; advice engage conversations covid19 vaccines publi…,0,0,Neutral
652,"CBS News Azar says all nursing home residents could be vaccinated by Christmas.


via ",12/14/2020,cbs news azar says nursing home residents could vaccinated christmas. via,0,0,Neutral
653,Many nursing home residents could be relocated with home services today. NursingHomeDeath ,12/14/2020,many nursing home residents could relocated home services today. nursinghomedeath,0.5,0.5,Positive
654,"CBS News Pfizer details its coronavirus vaccine distribution.


via ",12/14/2020,cbs news pfizer details coronavirus vaccine distribution. via,0,0,Neutral
655,People really do think that as soon as the clock strikes 0000 on 1st January 2021 that the world is going to rever… ,12/14/2020,people really think soon clock strikes 0000 1st january 2021 world going rever…,0.2,0.2,Positive
656, HappeningNow Millions of doses of Pfizer’s Covid-19 vaccine are being rolled out nationwide. We’re taking a look at the di…,12/14/2020,happeningnow millions doses pfizer’s covid-19 vaccine rolled nationwide. we’re taking look di…,0,0,Neutral
657,HappeningNow Millions of doses of Pfizer’s Covid-19 vaccine are being rolled out nationwide. We’re taking a look… ,12/14/2020,happeningnow millions doses pfizer’s covid-19 vaccine rolled nationwide. we’re taking look…,0,0,Neutral
658,"""Even worse in 2002 FDA green-lighted vaccine companies to use cancerous tumor cells from adults in vaccines."" ",12/14/2020,"""even worse 2002 fda green-lighted vaccine companies use cancerous tumor cells adults vaccines.""",0.6,-0.4,Negative
659, Trump administration buying another 100 million doses of Moderna's COVID-19 vaccine ,12/14/2020,trump administration buying another 100 million doses moderna's covid-19 vaccine,0,0,Neutral
660,Details on vaccine delivery today live on GMCT at 600 &amp; 630. ,12/14/2020,details vaccine delivery today live gmct 600 &amp; 630.,0.5,0.136363636,Positive
661, Calling all researchers looking for tips &amp; advice on how to engage in conversations about COVID19 vaccines with the publi…,12/14/2020,calling researchers looking tips &amp; advice engage conversations covid19 vaccines publi…,0,0,Neutral
662,_00    Fuck are u talking about lol? Yeah 98% survive but 2% fucking die...… ,12/14/2020,_00 fuck u talking lol? yeah 98% survive 2% fucking die...…,0.7,-0.066666667,Negative
663,"_s   
Have you seen what Drosten said about PCR during the MERS outbreak? He knew PCR tests were u…",12/14/2020,_s seen drosten said pcr mers outbreak? knew pcr tests u…,0,0,Neutral
664, Please take a vaccine,12/14/2020,please take vaccine,0,0,Neutral
665,"  
Have you seen what Drosten said about PCR during the MERS outbreak? He knew PCR te… ",12/14/2020,seen drosten said pcr mers outbreak? knew pcr te…,0,0,Neutral
666,"555- Vote JonOssoff &amp; RaphaelWarnock
830- SwingingRichards
1455- Vaccine
2700- Shopping
4347-… ",12/14/2020,555- vote jonossoff &amp; raphaelwarnock 830- swingingrichards 1455- vaccine 2700- shopping 4347-…,0,0,Neutral
667, Azar says all nursing home residents could be vaccinated by Christmas ,12/14/2020,azar says nursing home residents could vaccinated christmas,0,0,Neutral
668,"📰 NEWS ALERT Pfizer Plans To Offer COVID-19 Vaccine To Placebo Group Trial Volunteers Report
🕰 Time/Date 2020-12… ",12/14/2020,📰 news alert pfizer plans offer covid-19 vaccine placebo group trial volunteers report 🕰 time/date 2020-12…,0,0,Neutral
669, Calling all researchers looking for tips &amp; advice on how to engage in conversations about COVID19 vaccines with the publi…,12/14/2020,calling researchers looking tips &amp; advice engage conversations covid19 vaccines publi…,0,0,Neutral
670,"""When I get this vaccine thing I'm gonna lick so many people.""

-My 5 year old nephew directly into my ear at 2… ",12/14/2020,"""when get vaccine thing i'm gonna lick many people."" -my 5 year old nephew directly ear 2…",0.366666667,0.233333333,Positive
671, Gottlieb says strain on hospitals likely to peak in January ,12/14/2020,gottlieb says strain hospitals likely peak january,1,0,Neutral
672, Azar says all nursing home residents could be vaccinated by Christmas ,12/14/2020,azar says nursing home residents could vaccinated christmas,0,0,Neutral
673, Calling all researchers looking for tips &amp; advice on how to engage in conversations about COVID19 vaccines with the publi…,12/14/2020,calling researchers looking tips &amp; advice engage conversations covid19 vaccines publi…,0,0,Neutral
674, Calling all researchers looking for tips &amp; advice on how to engage in conversations about COVID19 vaccines with the publi…,12/14/2020,calling researchers looking tips &amp; advice engage conversations covid19 vaccines publi…,0,0,Neutral
675, Calling all researchers looking for tips &amp; advice on how to engage in conversations about COVID19 vaccines with the publi…,12/14/2020,calling researchers looking tips &amp; advice engage conversations covid19 vaccines publi…,0,0,Neutral
676,Calling all researchers looking for tips &amp; advice on how to engage in conversations about COVID19 vaccines with t… ,12/14/2020,calling researchers looking tips &amp; advice engage conversations covid19 vaccines t…,0,0,Neutral
677,. Good luck on your new show tonight on  at 700 P.M. Vaccine but look forward to doing so… ,12/14/2020,. good luck new show tonight 700 p.m. vaccine look forward so…,0.527272727,0.418181818,Positive
678,I might need 2 vaccines after this discussion.  _ I'm discussing “Sorry Lupe we NOT taking the… ,12/14/2020,might need 2 vaccines discussion. _ i'm discussing “sorry lupe taking the…,1,-0.5,Negative
679,via  USNews APTopNews Health Michigan COVID-19 vaccine shipments begin in historic US effort 202… ,12/14/2020,via usnews aptopnews health michigan covid-19 vaccine shipments begin historic us effort 202…,0,0,Neutral
680,Now the good thing is we have a vaccine rolling out and at “warp speed” ... I’m going to be a Type 1 insulin depend… ,12/14/2020,good thing vaccine rolling “warp speed” ... i’m going type 1 insulin depend…,0.6,0.7,Positive
681,   with final prep for wcvb’s On The Record with  Straight talk on the stimulus stalemate…,12/14/2020,final prep wcvb’s record straight talk stimulus stalemate…,0.7,0.1,Positive
682,Jesus... We have so far paid $47217.83 in taxes this year!!! 😫😲😳😳😳😳😳 and this Mofo paid 750.00 He’s gonna get the… ,12/14/2020,jesus... far paid $47217.83 taxes year!!! 😫😲😳😳😳😳😳 mofo paid 750.00 he’s gonna get the…,1,0.1953125,Positive
683, Here I describe a brief overview of how the Pfizer/BioNTech or Moderna mRNA vaccines work. Taking a vaccine is one’s p…,12/14/2020,describe brief overview pfizer/biontech moderna mrna vaccines work. taking vaccine one’s p…,0.333333333,0,Neutral
684,So now  and  want to choose who will die by withholding the Covid vaccine safe in the knowledg… ,12/14/2020,want choose die withholding covid vaccine safe knowledg…,0.5,0.5,Positive
685,Come and be a part of shaping the conversation around the new world order with Health Tech Innovation showcase… ,12/14/2020,come part shaping conversation around new world order health tech innovation showcase…,0.454545455,0.136363636,Positive
686, _rips _00 Dont believe the hype that tge vaccine is the solution either! I eill pass!,12/14/2020,_rips _00 dont believe hype tge vaccine solution either! eill pass!,0,0,Neutral
687," Each year 4300000000 doses of vaccines are made in the world.

India makes 3000000000 of them!! India exports to 170 cou…",12/14/2020,year 4300000000 doses vaccines made world. india makes 3000000000 them!! india exports 170 cou…,0,0,Neutral
688, “We all want this devastating virus to go away but until a vaccine is approved for distribution by the FDA if someone offe…,12/14/2020,“we want devastating virus go away vaccine approved distribution fda someone offe…,1,-1,Negative
689,Vaccine have HIV IN IT A REAL VACCINE TAKES ABOUT 10 YEARS REACH FULL POTENTIAL THIS VACCINE IS NOT EVEN 100.00% EF… ,12/14/2020,vaccine hiv real vaccine takes 10 years reach full potential vaccine even 100.00% ef…,0.616666667,0.183333333,Positive
690, Azar says all nursing home residents could be vaccinated by Christmas ,12/14/2020,azar says nursing home residents could vaccinated christmas,0,0,Neutral
691,  Ann Fisher  So what's the difference? Why can't we do this for every vaccine? Why does it have to… ,12/14/2020,ann fisher so what's difference? can't every vaccine? to…,0,0,Neutral
692,  Thank you President Trump for Operation Warp Speed. 11/18/2020 All Sides With Ann FisherSlowing The… ,12/14/2020,thank president trump operation warp speed. 11/18/2020 sides ann fisherslowing the…,0,0,Neutral
